study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
126,0.0149628539277978,2.52215438350969,2.00957523712924,0.749537173865773,1.13667915613347,2.57870894404301,1.04534902831112,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
127,0.0400520658022555,2.10929636442853,2.00957523712924,0.506414558550489,1.03990242547277,2.16541914155964,1.0539226418354,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
128,0.0013875917977026,3.39022759494448,2.00957523712924,0.807477692377623,1.26304947147786,3.34946573774008,0.976097881781258,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
129,0.0270633132578578,2.2789649591108,2.00957523712924,0.728576123202379,0.703956655482436,2.09557176586901,0.845531480476676,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
130,0.0229649474598164,2.34783174097761,2.00957523712924,0.919031584732024,0.883394871915011,1.97035957356046,0.704298944301955,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
131,0.043681927159412,2.07064200588734,2.00957523712924,0.829925121835933,0.789782710150808,1.77842538518919,0.737668532339371,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
132,0.0226060066727608,2.35437539668544,2.00957523712924,1.13022316853522,1.05201423665702,2.47044742208061,1.1010316651168,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
133,0.032477697803368,2.20100003727147,2.00957523712924,0.783551649692893,1.3820449213348,2.11296071323692,0.921600590966053,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
134,0.0155144748802331,2.50769981309076,2.00957523712924,0.0863591828887076,0.535345543408823,2.54310287635988,1.02843479811255,1,50,42,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
135,0.0211853621000941,2.38122330840474,2.00957523712924,1.31741927744288,1.15850788518923,2.47744081024301,1.08244621149376,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
136,0.0478363958819718,2.02969315883003,2.00957523712924,1.15428699950569,1.43940252493679,2.06652181782169,1.0366191172487,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
137,0.0464219313221852,2.04327566196025,2.00957523712924,0.853761711790046,0.941604685006524,2.03923087252138,0.996044796050031,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
138,0.00106837749285567,3.47832663499711,2.00957523712924,1.05932069151676,1.35840428713245,3.11241819983019,0.800672970570611,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
139,0.0195518713752178,2.41416946049801,2.00957523712924,1.27678416780621,1.68110977433463,2.17824239631658,0.814098416310014,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
140,0.00800418299455031,2.76487339646248,2.00957523712924,0.292880491580977,0.935025102255751,2.87691966049145,1.08269210223687,1,50,16,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
141,0.0409442709084991,2.09952029107778,2.00957523712924,1.27908776782655,1.44951329921971,2.22558652646635,1.12369594682165,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
142,0.00973729265513904,2.69018722123398,2.00957523712924,0.558814939233316,0.822281972795214,3.09596964784634,1.32442807361269,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
143,0.0157310279545461,2.50215245173503,2.00957523712924,1.09182711050791,0.975214024674974,2.40401043194035,0.923092371402278,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
144,0.0350207969993712,2.16828769981702,2.00957523712924,1.39603160946575,1.19390628233765,2.18046449375503,1.01126325211047,1,50,23,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
145,0.0455333122067796,2.05199348416032,2.00957523712924,0.542647834848704,0.708192486771211,1.89432776723097,0.852232899589056,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
146,0.033655872409158,2.18557429564203,2.00957523712924,0.982425816869237,0.727804073543158,2.33464050304495,1.14106105455651,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
147,0.000176466513677786,4.0596958020628,2.00957523712924,1.22548795322362,1.33058335879174,3.43401016087611,0.715510755707768,1,50,12,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
148,0.0301189824248022,2.23342898052673,2.00957523712924,0.833525933271997,1.056286548419,2.18667557937839,0.958571285432573,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
149,0.00856491156426643,2.73920310487594,2.00957523712924,0.887880876397365,1.02795955324624,2.55856384264341,0.872457028855799,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
150,0.0303841180035051,2.2296738345504,2.00957523712924,1.09809882304566,1.17226843062694,2.50775635860312,1.26499266056283,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
151,0.0282182968672286,2.26124081398641,2.00957523712924,0.983224079763235,1.05464505197532,1.89219468349045,0.700225632633656,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
152,0.0206222472105231,2.39231462215998,2.00957523712924,1.76126301659639,2.17182131982453,2.75990127791809,1.33091556954917,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
153,0.0046723888539858,2.96443833172437,2.00957523712924,0.867072891675942,0.802872357041436,2.52513770827693,0.725579984694659,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
154,0.0218863752369317,2.36777995010682,2.00957523712924,0.788640717452018,0.248023046619756,2.66930031519578,1.27090239477068,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
155,0.00937591815586618,2.70468914361802,2.00957523712924,0.975829382426975,0.803151262424545,2.36035895273311,0.761590277971818,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
156,0.0126610148893306,2.58823679294139,2.00957523712924,0.908420977852448,1.09623012517484,2.34757588041614,0.822680615696214,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
157,0.021011297548707,2.38462318190126,2.00957523712924,0.552271325899545,0.717698782496779,2.2308172042133,0.875161989909337,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
158,0.0183766728747875,2.4394418225802,2.00957523712924,1.08825332700411,0.70188082475849,2.390337003992,0.96014613698402,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
159,0.0099118933928678,2.68335685722336,2.00957523712924,0.850652672617155,0.220853716530437,2.7956322323106,1.0854334775026,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
160,0.00320893675863962,3.09946839885039,2.00957523712924,0.919478264277587,1.14989020223664,2.90013173142845,0.875509826098398,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
161,0.00789258846971659,2.77017949372833,2.00957523712924,1.19002148092077,1.21218748004949,2.99546060160171,1.16926083627435,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
162,0.000188726568082089,4.03867937986041,2.00957523712924,0.930806556110032,0.513437771915752,4.1416715039955,1.05165319544377,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
163,0.00217932329398526,3.23533064378555,2.00957523712924,1.46993365149956,2.12380813692389,3.25553774547275,1.01253053136261,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
164,0.00141159073987756,3.38440970396722,2.00957523712924,0.867604436414802,1.18476408264323,2.74713465495624,0.658861350097774,1,50,23,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
165,0.00242838512222021,3.19763849891503,2.00957523712924,1.10117450985577,1.40566942716857,3.12971962623183,0.957970506466521,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
166,0.00100879195801382,3.49751977285942,2.00957523712924,0.710243913616149,0.949949800009398,3.19705555659175,0.835564556830812,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
167,0.013217770664147,2.57130659742699,2.00957523712924,0.936520084971554,0.741529271519015,2.50587313922503,0.949752474011949,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
168,0.0432175706704555,2.07542708529143,2.00957523712924,1.29985065447122,1.05509420015732,2.1237393736002,1.047098354993,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
169,0.00944222270854667,2.701990300747,2.00957523712924,0.425334603108763,0.379857011121461,2.58429420721839,0.914779317088604,1,50,41,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
170,0.0189930808867105,2.42601025138344,2.00957523712924,1.69274522967556,1.79673854579384,2.4291836491559,1.00261785644817,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
171,0.0218190580672874,2.36905399349346,2.00957523712924,0.762503891999757,0.497279656514147,2.87003634025174,1.46765802550759,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
172,0.0259845531953399,2.29613802085415,2.00957523712924,0.611586609229262,1.17990553325373,2.28626499673733,0.991418810350589,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
173,0.00637676206336474,2.85008900964021,2.00957523712924,1.00746331991505,0.983323682003353,2.80567025420643,0.969072810560111,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
174,0.0397479942914878,2.11267165841442,2.00957523712924,0.846041185928901,1.00527748497152,1.95232645329103,0.853966560834795,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
175,0.0184752868891311,2.43726597297599,2.00957523712924,1.03650006445162,1.83080614826885,2.62075306836903,1.15623564878794,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
176,0.0140849437189956,2.54618894650182,2.00957523712924,1.12359256723143,1.74749220025885,2.47653870268715,0.946038872705679,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
177,0.0101980440390758,2.67239796670543,2.00957523712924,1.01239073593993,1.59133489112666,2.74571172637033,1.05562000448605,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
178,0.0202895388160883,2.39899634245093,2.00957523712924,0.851030667175981,1.47519611311842,2.52567861935167,1.10840124254228,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
179,0.030376922480002,2.22977536182627,2.00957523712924,1.13429717457425,0.996874550619616,1.9721506454319,0.782272291149675,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
180,0.00449409057327259,2.97857347382307,2.00957523712924,0.716217429437599,0.425190114015399,2.7747090828975,0.867797264135318,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
181,0.0351690286847888,2.16644624123483,2.00957523712924,0.875992481725066,1.42722946785055,2.11218548799361,0.950535355503987,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
182,0.0269520766756154,2.2807072993368,2.00957523712924,0.743166301621746,0.648658388154491,2.22216253833999,0.94931979936077,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
183,0.000196196269318902,4.02651375818368,2.00957523712924,1.21459450494746,1.68424801115939,3.32366572226979,0.681359478015156,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
184,0.0255652189028733,2.30298538839345,2.00957523712924,0.856392377419957,1.10061704619355,2.48576910857532,1.16503563175659,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
185,0.00435582404150196,2.98990018396367,2.00957523712924,0.366877493929101,1.03921693460242,2.52715618092744,0.714415363378355,1,50,41,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
186,0.0248873114885469,2.31426983359561,2.00957523712924,0.984139404794177,1.26959887703487,2.38710115172652,1.0639314720015,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
187,0.0378107867156564,2.13472191044271,2.00957523712924,1.15278990903716,1.21369042172074,1.70323475619525,0.636599665642168,1,50,21,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
188,0.000165633021215248,4.07947942012716,2.00957523712924,0.512827194042631,0.746444391404554,3.2184141737013,0.622406860743459,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
189,0.0157983730113736,2.50044140962806,2.00957523712924,0.778292310835297,0.800868636683924,2.33358962351469,0.87099488538026,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
190,0.0224336557224335,2.35755056814839,2.00957523712924,0.525483518936114,0.671768256090573,2.74877841083446,1.35943181190799,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
191,0.0345479498925535,2.17420799957219,2.00957523712924,0.774961967400745,1.24036608289556,2.03982109711014,0.880201247630666,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
192,0.0233431141003467,2.34103590488046,2.00957523712924,0.451106645061722,0.524500816620532,2.6987736784782,1.3289749113983,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
193,0.0267907442819239,2.28324571367926,2.00957523712924,0.72755598720663,1.39866665722844,2.01283284820357,0.777159428868136,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
194,0.00379865196792885,3.03923840616199,2.00957523712924,1.4876354644803,1.41103659618631,2.89632059422878,0.908162839468158,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
195,0.0209036285741984,2.38673888405191,2.00957523712924,0.917805537251676,0.922068785263989,2.59484373737924,1.18198673324883,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
196,0.000303054536077784,3.88917830237164,2.00957523712924,1.56047766450364,2.14763472508253,3.7218575401133,0.915806630017974,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
197,0.0132760137913992,2.56957324786529,2.00957523712924,0.436919089013427,0.348395792885481,2.76933604655372,1.16152700928696,1,50,24,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
198,0.0094330961115427,2.70236075132835,2.00957523712924,0.952795838325884,0.968060177725776,2.31709988441456,0.735195536662075,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
199,0.0197016919243073,2.41104658847974,2.00957523712924,1.54535437684512,1.84655691293311,2.38312466064741,0.976972449745511,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
200,0.0450063617383517,2.05723318641053,2.00957523712924,0.521631375445724,0.827447094505731,1.86950084265087,0.825817890841387,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
201,0.00590777017340471,2.87840961536979,2.00957523712924,1.22149532732595,1.32125515407353,2.76555899051253,0.923125312396294,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
202,0.033386173738258,2.18906290468238,2.00957523712924,0.621965024758263,0.42188392489122,2.53778986445351,1.34398627579117,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
203,0.0041270972253131,3.00939654954029,2.00957523712924,0.436304836106558,0.910067704192325,2.75221171715322,0.8363823155956,1,50,33,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
204,0.0336843015530437,2.18520799600248,2.00957523712924,0.814735826155165,1.09321642977005,1.96746193002225,0.810638289439301,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
205,0.0191745241714369,2.422131444454,2.00957523712924,0.988965135721833,0.928754963405069,2.49749674319725,1.06319872120482,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
206,0.0326376619956642,2.19887695033647,2.00957523712924,0.991791914571743,1.23873999936967,1.74566585720602,0.630260924195694,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
207,0.0103691251644302,2.66597999816492,2.00957523712924,1.31024793802982,1.29270769444084,2.85326803427815,1.14543742400761,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
208,0.00347223761634213,3.07139330110612,2.00957523712924,1.01076524855054,1.11093862501974,2.39324072231996,0.607158252831634,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
209,0.0499197542278306,2.01030781862493,2.00957523712924,0.910622419902503,0.657253385679419,1.81728246734476,0.817183802436373,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
210,0.00844348509674939,2.74462777126994,2.00957523712924,1.14981308649056,1.26295872319314,3.17621487102387,1.33922282554471,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
211,0.0468340055389413,2.03928205627015,2.00957523712924,1.22733778318443,1.4905490844345,1.97102789031993,0.934180813887455,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
212,0.00157848621618689,3.34637191966624,2.00957523712924,1.4238129268634,1.86813126635334,3.19509320204778,0.911630082430769,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
213,0.00626438561751252,2.85669443482355,2.00957523712924,1.37027762156318,1.63800819107958,2.59797896642845,0.827072696102239,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
214,0.0124737129533125,2.59408528525958,2.00957523712924,1.19614087687595,1.73790828251749,2.50673286470762,0.933786539765477,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
215,0.0395126626026782,2.11529945610312,2.00957523712924,1.58394942431263,1.19908737794102,1.97303218379181,0.870010759178717,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
216,0.0293936688062278,2.24385338588931,2.00957523712924,0.790503741325329,1.08298887973001,1.86781477439217,0.692912920512459,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
217,0.00787448605157175,2.77104674868647,2.00957523712924,0.531364399277787,0.403145047354612,2.36674243075117,0.729481510239354,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
218,0.00610127204335242,2.86648045795586,2.00957523712924,1.41995696439983,1.5525624623078,2.46348052430554,0.738584680999388,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
219,0.0194401771317444,2.41651167365351,2.00957523712924,0.535503769178498,1.15381351093004,2.05442004819365,0.72277095870691,1,50,17,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
220,0.0400669435273151,2.10913179247154,2.00957523712924,1.09426078614727,0.708517219726289,2.07556722894964,0.968425404537995,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
221,0.00251109129974707,3.18592625454642,2.00957523712924,0.933862457330004,0.813599940354786,3.08842797041104,0.939730919103894,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
222,0.0120110455695818,2.60888303884574,2.00957523712924,0.394931499922106,0.810427769871907,2.66906050724593,1.04666480286755,1,50,40,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
223,0.0377365846386047,2.13558603682102,2.00957523712924,0.679382228533314,0.541805282224394,2.05039642672435,0.92181023823783,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
224,0.0405703732076028,2.10359428048107,2.00957523712924,0.676189220109549,0.256659070336046,2.25946363099307,1.15368367621152,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
225,0.0238785604681896,2.3315802339391,2.00957523712924,0.922833775521723,1.01755664599227,2.65282233429888,1.29454037679269,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
226,0.0013231851844296,3.40632724552537,2.00957523712924,0.959665002931877,0.650121996658736,2.95653677255113,0.753344866957579,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
227,0.0206054730145989,2.39264916759098,2.00957523712924,0.987439188022553,0.761911514877653,2.32638557402041,0.945377683640781,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
228,0.0106160746659682,2.65688508774,2.00957523712924,0.887755804447368,1.51989982767638,2.83924679010947,1.14198590703638,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
229,0.0458637729094166,2.04873437902051,2.00957523712924,0.735810354575086,0.444467078756345,2.36134682562253,1.32845928359526,1,50,24,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
230,0.000675698997061424,3.63018289076209,2.00957523712924,0.922507284336236,0.77231757761731,2.86465029445964,0.62271053599906,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
231,0.00554213222718969,2.90197702732894,2.00957523712924,0.963569452910792,0.648840159082171,3.03619157088056,1.09463769683964,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
232,0.0189285898977546,2.42739695531119,2.00957523712924,0.802671018105988,1.1626076330894,2.40828814498933,0.98431768923607,1,50,15,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
233,0.0194195264706727,2.41694604200735,2.00957523712924,0.93610089129883,0.720096381864006,2.74541724094335,1.29027654748885,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
234,0.0455637343241972,2.05169259489575,2.00957523712924,1.31147970346228,1.77182303297252,1.87006810953454,0.83078809866542,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
235,0.00817204520325875,2.75701907359019,2.00957523712924,1.21235225846762,1.29713521270198,3.02271483735681,1.20202863684378,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
